item,brand,category,time_of_delivery_days,price,size,color,style,current_day,image
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,red,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+red+L+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,red,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+red+L+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,red,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+red+XL+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,red,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+red+XL+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XS,white,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+XS+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XS,white,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+XS+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,S,white,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+S+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,S,white,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+S+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,M,white,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+M+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,M,white,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+M+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,white,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+L+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,white,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+L+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,white,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+XL+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,white,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+white+XL+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XS,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+XS+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XS,green,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+XS+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,S,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+S+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,S,green,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+S+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,M,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+M+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,M,green,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+M+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+L+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,L,green,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+L+Shell
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,green,Insulated,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+XL+Insulated
SummitGrip Gloves,AlpinePro,Gloves,2,89.50,XL,green,Shell,2026-02-07,https://via.placeholder.com/400x400?text=AlpinePro+SummitGrip+Gloves+green+XL+Shell
